timestamp,price
2023-11-22 00:00:00,49269.1269848984
2023-11-23 00:00:00,51298.72249242721
2023-11-24 00:00:00,51078.790433930044
2023-11-25 00:00:00,51485.33756827511
2023-11-26 00:00:00,51593.43472864583
2023-11-27 00:00:00,51106.28687833145
2023-11-28 00:00:00,50695.02156790835
2023-11-29 00:00:00,51291.963975995684
2023-11-30 00:00:00,51381.42500409835
2023-12-01 00:00:00,51128.17488124607
2023-12-02 00:00:00,52227.21488848029
2023-12-03 00:00:00,53298.27557836409
2023-12-04 00:00:00,53886.39144414813
2023-12-05 00:00:00,56840.17098476619
2023-12-06 00:00:00,59947.25642685011
2023-12-07 00:00:00,59523.61039149781
2023-12-08 00:00:00,58846.973170126184
2023-12-09 00:00:00,60086.2280943621
2023-12-10 00:00:00,59465.434539183116
