timestamp,volume
2023-12-11 00:00:00,16118925054.561646
2023-12-12 00:00:00,53954144095.06059
2023-12-13 00:00:00,33854410386.30638
2023-12-14 00:00:00,35520116344.87985
2023-12-15 00:00:00,30810800173.04658
2023-12-16 00:00:00,22958015218.969944
2023-12-17 00:00:00,18121246474.585423
2023-12-18 00:00:00,22125824278.00879
2023-12-19 00:00:00,35469929688.631325
2023-12-20 00:00:00,31210331041.290333
2023-12-21 00:00:00,37857697699.23189
2023-12-22 00:00:00,29153871305.812824
2023-12-23 00:00:00,27703927106.922344
2023-12-24 00:00:00,13127359784.881207
2023-12-25 00:00:00,24310060750.153072
2023-12-26 00:00:00,24842092093.60288
2023-12-27 00:00:00,27029598905.40449
2023-12-28 00:00:00,30692234779.220192
2023-12-29 00:00:00,26907218905.269085
2023-12-30 00:00:00,32931483969.88901
2023-12-31 00:00:00,19533454408.449715
2024-01-01 00:00:00,18793369887.330444
2024-01-02 00:00:00,22466638092.417927
2024-01-03 00:00:00,52076534076.55847
2024-01-04 00:00:00,57593396266.38737
2024-01-05 00:00:00,34890932914.92552
2024-01-06 00:00:00,39270849186.493256
2024-01-07 00:00:00,15835697936.550312
2024-01-08 00:00:00,20235453458.76645
2024-01-09 00:00:00,54505400661.98104
2024-01-10 00:00:00,53424282395.96372
2024-01-11 00:00:00,69624021016.18063
2024-01-12 00:00:00,65833688892.09765
2024-01-13 00:00:00,61608763558.8018
2024-01-14 00:00:00,26065097889.745926
2024-01-15 00:00:00,22754067539.329144
2024-01-16 00:00:00,30412882638.30565
2024-01-17 00:00:00,29716891631.644207
2024-01-18 00:00:00,28763662945.73449
2024-01-19 00:00:00,33938527895.637253
2024-01-20 00:00:00,32861539752.596424
2024-01-21 00:00:00,12835412227.171936
2024-01-22 00:00:00,10792667204.178413
2024-01-23 00:00:00,42063468408.15106
2024-01-24 00:00:00,39953017005.09158
2024-01-25 00:00:00,30054221546.11288
2024-01-26 00:00:00,18029285223.8563
2024-01-27 00:00:00,30532839082.2352
2024-01-28 00:00:00,14396076524.505142
2024-01-29 00:00:00,18391791388.78989
2024-01-30 00:00:00,27736592986.761185
2024-01-31 00:00:00,32869041140.208843
2024-02-01 00:00:00,29823294216.954247
2024-02-02 00:00:00,30038737236.07169
2024-02-03 00:00:00,25095975207.13998
2024-02-04 00:00:00,10483695514.304375
2024-02-05 00:00:00,15155353626.085075
2024-02-06 00:00:00,25299538147.860977
2024-02-07 00:00:00,23109958243.584846
2024-02-08 00:00:00,28545691161.049084
2024-02-09 00:00:00,37300592217.06145
2024-02-10 00:00:00,56643542574.85805
2024-02-11 00:00:00,22203635318.425346
2024-02-12 00:00:00,17760618932.71674
2024-02-13 00:00:00,50700834922.10166
2024-02-14 00:00:00,50646331175.97224
2024-02-15 00:00:00,56601356846.5003
2024-02-16 00:00:00,43068254505.5977
2024-02-17 00:00:00,33520524229.941643
2024-02-18 00:00:00,26778028042.59221
2024-02-19 00:00:00,22951142208.60925
2024-02-20 00:00:00,30452796714.765484
2024-02-21 00:00:00,46651086367.445
2024-02-22 00:00:00,41349531521.23136
2024-02-23 00:00:00,31994139075.68441
2024-02-24 00:00:00,30528043066.969723
2024-02-25 00:00:00,20942209594.007748
2024-02-26 00:00:00,20875432987.476345
2024-02-27 00:00:00,47820195359.82818
2024-02-28 00:00:00,70357473551.28763
2024-02-29 00:00:00,118411196861.7739
2024-03-01 00:00:00,91932761623.77242
2024-03-02 00:00:00,49831999705.444855
2024-03-03 00:00:00,34215394650.76601
2024-03-04 00:00:00,36744933866.46658
2024-03-05 00:00:00,101207680190.68323
2024-03-06 00:00:00,131025727083.07748
2024-03-07 00:00:00,98851266561.8853
2024-03-08 00:00:00,65725584444.415436
2024-03-09 00:00:00,85685762565.69621
2024-03-10 00:00:00,28894342549.625286
2024-03-11 00:00:00,49446348534.79924
2024-03-12 00:00:00,89859665561.09808
2024-03-13 00:00:00,87153555660.48445
2024-03-14 00:00:00,69918191605.64394
2024-03-15 00:00:00,85406445153.09782
2024-03-16 00:00:00,109865529516.72058
2024-03-17 00:00:00,66653671653.236694
2024-03-18 00:00:00,63924052864.90897
2024-03-19 00:00:00,69179092299.7483
2024-03-20 00:00:00,108804672749.65137
2024-03-21 00:00:00,95444234263.00842
2024-03-22 00:00:00,65464965260.36007
2024-03-23 00:00:00,57821989634.580795
2024-03-24 00:00:00,34731308543.91158
2024-03-25 00:00:00,38236501495.64788
2024-03-26 00:00:00,60887046896.0835
2024-03-27 00:00:00,49253762478.66478
2024-03-28 00:00:00,56295996404.47107
2024-03-29 00:00:00,41222543697.069084
2024-03-30 00:00:00,34920625137.78147
2024-03-31 00:00:00,22167471469.667255
2024-04-01 00:00:00,26670612368.140186
2024-04-02 00:00:00,48919735590.3728
2024-04-03 00:00:00,61260626648.93113
2024-04-04 00:00:00,48095014180.59566
2024-04-05 00:00:00,50813197769.64092
2024-04-06 00:00:00,47747243658.03306
2024-04-07 00:00:00,25984272402.605194
2024-04-08 00:00:00,24403908724.432755
2024-04-09 00:00:00,44936756689.737434
2024-04-10 00:00:00,49524065224.20549
2024-04-11 00:00:00,52536996414.560486
2024-04-12 00:00:00,41218589845.816826
2024-04-13 00:00:00,59889131540.15057
2024-04-14 00:00:00,67800330411.19861
2024-04-15 00:00:00,55419716893.63496
2024-04-16 00:00:00,58999185584.54924
2024-04-17 00:00:00,58266267073.95108
2024-04-18 00:00:00,56637232665.80604
2024-04-19 00:00:00,49432579037.16639
2024-04-20 00:00:00,71836710074.54488
2024-04-21 00:00:00,22834987885.961086
2024-04-22 00:00:00,26920139047.032387
2024-04-23 00:00:00,38017228164.2712
2024-04-24 00:00:00,31738015120.279945
2024-04-25 00:00:00,42405798334.52218
2024-04-26 00:00:00,33742684445.552193
2024-04-27 00:00:00,31880709555.28593
2024-04-28 00:00:00,26255459844.643276
2024-04-29 00:00:00,22102687000.695976
2024-04-30 00:00:00,37228899372.792076
2024-05-01 00:00:00,54466153882.753654
2024-05-02 00:00:00,70178801007.5529
2024-05-03 00:00:00,38618443988.726845
2024-05-04 00:00:00,45911409248.841354
2024-05-05 00:00:00,28041086561.011333
2024-05-06 00:00:00,24797216263.404488
2024-05-07 00:00:00,24485439242.80869
2024-05-08 00:00:00,27364546541.407566
2024-05-09 00:00:00,27869018312.582027
2024-05-10 00:00:00,35338126264.75352
2024-05-11 00:00:00,32806530025.932957
2024-05-12 00:00:00,16579188428.405123
2024-05-13 00:00:00,17843446538.40694
2024-05-14 00:00:00,37909585681.50861
2024-05-15 00:00:00,29465761451.45453
2024-05-16 00:00:00,51806398401.999435
2024-05-17 00:00:00,39639333924.59057
2024-05-18 00:00:00,34580366310.40567
2024-05-19 00:00:00,17737457842.582096
2024-05-20 00:00:00,12345133879.213531
2024-05-21 00:00:00,48940276555.50691
2024-05-22 00:00:00,56065858495.43501
2024-05-23 00:00:00,42521989129.81704
2024-05-24 00:00:00,53872580794.842316
2024-05-25 00:00:00,38502207871.27814
2024-05-26 00:00:00,21796990043.021275
2024-05-27 00:00:00,15369197041.96356
2024-05-28 00:00:00,25873372176.780453
2024-05-29 00:00:00,42686817267.24344
2024-05-30 00:00:00,33366530371.28691
2024-05-31 00:00:00,34683222208.233795
2024-06-01 00:00:00,26855402401.983177
2024-06-02 00:00:00,14630139611.279957
2024-06-03 00:00:00,21983993392.445335
2024-06-04 00:00:00,40698573594.409515
2024-06-05 00:00:00,43163843906.11947
2024-06-06 00:00:00,44579327309.44117
2024-06-07 00:00:00,32275004861.99979
2024-06-08 00:00:00,25620839771.888687
2024-06-09 00:00:00,14725807403.303125
2024-06-10 00:00:00,14394699970.803526
2024-06-11 00:00:00,26607950916.187077
2024-06-12 00:00:00,52974808087.41049
2024-06-13 00:00:00,49439702074.1234
2024-06-14 00:00:00,40756192259.288666
2024-06-15 00:00:00,38456013494.672386
2024-06-16 00:00:00,18529714040.679905
2024-06-17 00:00:00,17375586341.323483
2024-06-18 00:00:00,40336325614.377106
2024-06-19 00:00:00,56769805982.896835
2024-06-20 00:00:00,29718818128.053726
2024-06-21 00:00:00,35585463332.95713
2024-06-22 00:00:00,33825031394.956196
2024-06-23 00:00:00,8685680069.1579
2024-06-24 00:00:00,14724604510.905039
2024-06-25 00:00:00,57415205695.51498
2024-06-26 00:00:00,28833975945.056763
2024-06-27 00:00:00,31394666274.29034
2024-06-28 00:00:00,25831351732.11367
2024-06-29 00:00:00,33413781193.17342
2024-06-30 00:00:00,15659812599.93879
2024-07-01 00:00:00,23750569009.383118
2024-07-02 00:00:00,35134591889.04749
2024-07-03 00:00:00,24756239824.321415
2024-07-04 00:00:00,41379258525.24316
2024-07-05 00:00:00,58701867001.808426
2024-07-06 00:00:00,82080146662.39421
2024-07-07 00:00:00,29090680161.52733
2024-07-08 00:00:00,27569940867.732594
2024-07-09 00:00:00,56720870010.022896
2024-07-10 00:00:00,38737318291.546745
2024-07-11 01:41:24,33125681795.947342
